fetch_timestamp_utc,data_timestamp_utc,symbol,last_price,mark_price,index_price,open_interest,funding_rate
2026-05-11T23:00:54.071008+00:00,2026-05-11T23:00:00+00:00,SUIUSDT,1.29610,1.29590,1.29683,69257920,0.00009411
2026-05-11T23:00:54.182888+00:00,2026-05-11T23:00:00+00:00,POLUSDT,0.10291,0.10291,0.10306,157245420,0.00005
2026-05-11T23:00:54.292395+00:00,2026-05-11T23:00:00+00:00,NEARUSDT,1.5506,1.5503,1.5513,41656813.5,0.0001
2026-05-11T23:00:54.401411+00:00,2026-05-11T23:00:00+00:00,DOTUSDT,1.3638,1.3638,1.3648,15587911.3,0.00007308
2026-05-11T23:00:54.512249+00:00,2026-05-11T23:00:00+00:00,TRXUSDT,0.35117,0.35117,0.35138,113519072,0.00003553
2026-05-12T00:02:31.782654+00:00,2026-05-12T00:00:00+00:00,BTCUSDT,81684.00,81684.00,81716.41,51984.693,0.00008026
2026-05-12T00:02:32.050878+00:00,2026-05-12T00:00:00+00:00,ETHUSDT,2337.54,2337.54,2338.69,757696.84,0.00000394
2026-05-12T00:02:32.368233+00:00,2026-05-12T00:00:00+00:00,SOLUSDT,97.270,97.279,97.329,7872925,0.0001
2026-05-12T00:02:32.767240+00:00,2026-05-12T00:00:00+00:00,XRPUSDT,1.4785,1.4786,1.4795,185229482.6,-0.00001863
2026-05-12T00:02:33.042947+00:00,2026-05-12T00:00:00+00:00,ADAUSDT,0.2804,0.2804,0.2806,270502764,-0.00009472
2026-05-12T00:02:33.445837+00:00,2026-05-12T00:00:00+00:00,DOGEUSDT,0.11123,0.11123,0.11130,1542168637,0.0001
2026-05-12T00:02:33.939293+00:00,2026-05-12T00:00:00+00:00,LINKUSDT,10.576,10.578,10.586,6864835.2,0.0001
2026-05-12T00:02:34.412008+00:00,2026-05-12T00:00:00+00:00,AVAXUSDT,10.131,10.130,10.135,6626830.8,0.0001
2026-05-12T00:02:35.186283+00:00,2026-05-12T00:00:00+00:00,BNBUSDT,670.90,670.90,671.09,156702.06,0.0001
2026-05-12T00:02:35.836542+00:00,2026-05-12T00:00:00+00:00,LTCUSDT,58.58,58.58,58.62,999942.4,-0.00001835
2026-05-12T00:02:36.255006+00:00,2026-05-12T00:00:00+00:00,BCHUSDT,449.70,449.70,449.99,113459.37,-0.00008657
2026-05-12T00:02:36.604294+00:00,2026-05-12T00:00:00+00:00,APTUSDT,1.1271,1.1270,1.1279,18639245.56,0.0001
2026-05-12T00:02:36.892039+00:00,2026-05-12T00:00:00+00:00,ARBUSDT,0.14086,0.14086,0.14095,277670338.4,0.0001
2026-05-12T00:02:37.081832+00:00,2026-05-12T00:00:00+00:00,OPUSDT,0.15679,0.15679,0.15694,118431410,-0.00010322
2026-05-12T00:02:37.278832+00:00,2026-05-12T00:00:00+00:00,SUIUSDT,1.29330,1.29340,1.29388,69422540,0.0001
2026-05-12T00:02:37.492046+00:00,2026-05-12T00:00:00+00:00,POLUSDT,0.10302,0.10304,0.10315,157223370,0.00005
2026-05-12T00:02:37.670870+00:00,2026-05-12T00:00:00+00:00,NEARUSDT,1.5474,1.5475,1.5477,41671661.6,0.0001
2026-05-12T00:02:37.851448+00:00,2026-05-12T00:00:00+00:00,DOTUSDT,1.3622,1.3622,1.3628,15669021,-0.00007811
2026-05-12T00:02:38.038525+00:00,2026-05-12T00:00:00+00:00,TRXUSDT,0.35103,0.35106,0.35130,113492778,0.00004845
2026-05-12T01:00:40.059572+00:00,2026-05-12T01:00:00+00:00,BTCUSDT,81530.10,81530.10,81564.96,51506.212,0.00001349
2026-05-12T01:00:40.140835+00:00,2026-05-12T01:00:00+00:00,ETHUSDT,2332.82,2332.82,2333.87,754971.2,-0.00000528
2026-05-12T01:00:40.225796+00:00,2026-05-12T01:00:00+00:00,SOLUSDT,97.510,97.510,97.550,7871904.6,0.00004912
2026-05-12T01:00:40.308812+00:00,2026-05-12T01:00:00+00:00,XRPUSDT,1.4792,1.4791,1.4802,186105484.2,-0.00006098
2026-05-12T01:00:40.389898+00:00,2026-05-12T01:00:00+00:00,ADAUSDT,0.2811,0.2811,0.2813,270658902,-0.00006582
2026-05-12T01:00:40.464876+00:00,2026-05-12T01:00:00+00:00,DOGEUSDT,0.11131,0.11131,0.11138,1543176543,0.00000418
2026-05-12T01:00:40.547768+00:00,2026-05-12T01:00:00+00:00,LINKUSDT,10.568,10.568,10.576,6868371.8,0.0000538
2026-05-12T01:00:40.629889+00:00,2026-05-12T01:00:00+00:00,AVAXUSDT,10.149,10.150,10.158,6629249.8,0.0001
2026-05-12T01:00:40.729128+00:00,2026-05-12T01:00:00+00:00,BNBUSDT,668.70,668.80,669.10,156756.22,0.0001
2026-05-12T01:00:40.842377+00:00,2026-05-12T01:00:00+00:00,LTCUSDT,58.40,58.40,58.43,998817.4,0.00006112
2026-05-12T01:00:40.925919+00:00,2026-05-12T01:00:00+00:00,BCHUSDT,448.90,448.90,449.31,113619.31,-0.0002953
2026-05-12T01:00:41.021901+00:00,2026-05-12T01:00:00+00:00,APTUSDT,1.1308,1.1308,1.1313,18638398.36,0.0001
2026-05-12T01:00:41.108970+00:00,2026-05-12T01:00:00+00:00,ARBUSDT,0.14144,0.14144,0.14158,277878614.4,0.0001
2026-05-12T01:00:41.194134+00:00,2026-05-12T01:00:00+00:00,OPUSDT,0.15747,0.15747,0.15757,118906387,0.00003321
2026-05-12T01:00:41.286309+00:00,2026-05-12T01:00:00+00:00,SUIUSDT,1.30340,1.30350,1.30424,69549350,0.0001
2026-05-12T01:00:41.369251+00:00,2026-05-12T01:00:00+00:00,POLUSDT,0.10274,0.10274,0.10281,158227232,0.00005
2026-05-12T01:00:41.452592+00:00,2026-05-12T01:00:00+00:00,NEARUSDT,1.5398,1.5397,1.5403,41124176.1,0.0001
2026-05-12T01:00:41.538129+00:00,2026-05-12T01:00:00+00:00,DOTUSDT,1.3662,1.3658,1.3671,15657138.8,-0.00004705
2026-05-12T01:00:41.624064+00:00,2026-05-12T01:00:00+00:00,TRXUSDT,0.35052,0.35053,0.35067,113262082,0.0000737
2026-05-12T03:00:16.458705+00:00,2026-05-12T03:00:00+00:00,BTCUSDT,81217.10,81217.10,81252.25,50382.089,-0.00000827
2026-05-12T03:00:16.547017+00:00,2026-05-12T03:00:00+00:00,ETHUSDT,2314.47,2314.48,2315.74,758393.01,-0.00006822
2026-05-12T03:00:16.637348+00:00,2026-05-12T03:00:00+00:00,SOLUSDT,96.500,96.500,96.561,7639195.7,-0.00010274
2026-05-12T03:00:16.726047+00:00,2026-05-12T03:00:00+00:00,XRPUSDT,1.4638,1.4638,1.4645,180275115.7,0.00002128
2026-05-12T03:00:16.819212+00:00,2026-05-12T03:00:00+00:00,ADAUSDT,0.2783,0.2783,0.2785,266934107,-0.00013571
2026-05-12T03:00:16.903352+00:00,2026-05-12T03:00:00+00:00,DOGEUSDT,0.11073,0.11073,0.11081,1546501904,-0.00008092
2026-05-12T03:00:17.083986+00:00,2026-05-12T03:00:00+00:00,LINKUSDT,10.501,10.501,10.508,6865643.8,-0.00001455
2026-05-12T03:00:17.161955+00:00,2026-05-12T03:00:00+00:00,AVAXUSDT,10.055,10.055,10.057,6589078.9,0.00006453
2026-05-12T03:00:17.247044+00:00,2026-05-12T03:00:00+00:00,BNBUSDT,662.40,662.41,662.88,152644.4,0.00004873
2026-05-12T03:00:17.329679+00:00,2026-05-12T03:00:00+00:00,LTCUSDT,58.18,58.19,58.24,994485.4,-0.00005146
2026-05-12T03:00:17.409256+00:00,2026-05-12T03:00:00+00:00,BCHUSDT,444.90,444.92,445.27,113584.55,-0.00015352
2026-05-12T03:00:17.496124+00:00,2026-05-12T03:00:00+00:00,APTUSDT,1.1103,1.1101,1.1108,18384218.3,0.00001743
2026-05-12T03:00:17.582302+00:00,2026-05-12T03:00:00+00:00,ARBUSDT,0.13913,0.13913,0.13921,277101757.7,-0.00011293
2026-05-12T03:00:17.664583+00:00,2026-05-12T03:00:00+00:00,OPUSDT,0.15568,0.15568,0.15577,118193217.9,-0.00002904
2026-05-12T03:00:17.752301+00:00,2026-05-12T03:00:00+00:00,SUIUSDT,1.29540,1.29490,1.29545,69921640,0.0001
2026-05-12T03:00:17.835771+00:00,2026-05-12T03:00:00+00:00,POLUSDT,0.10183,0.10183,0.10191,157761902,-0.00000288
2026-05-12T03:00:17.925496+00:00,2026-05-12T03:00:00+00:00,NEARUSDT,1.5277,1.5277,1.5285,40910710.1,0.0001
2026-05-12T03:00:18.011719+00:00,2026-05-12T03:00:00+00:00,DOTUSDT,1.3549,1.3550,1.3561,15573840.5,-0.00013567
2026-05-12T03:00:18.099369+00:00,2026-05-12T03:00:00+00:00,TRXUSDT,0.34862,0.34866,0.34886,112508223,0.00004923
2026-05-12T04:02:31.885908+00:00,2026-05-12T04:00:00+00:00,BTCUSDT,81014.10,81014.10,81053.44,50245.722,-0.0000157
2026-05-12T04:02:31.974199+00:00,2026-05-12T04:00:00+00:00,ETHUSDT,2307.89,2307.89,2309.16,759192.96,-0.00006856
2026-05-12T04:02:32.054507+00:00,2026-05-12T04:00:00+00:00,SOLUSDT,96.050,96.050,96.096,7622542.5,-0.00009323
2026-05-12T04:02:32.132019+00:00,2026-05-12T04:00:00+00:00,XRPUSDT,1.4595,1.4595,1.4602,179817382.4,0.00002849
2026-05-12T04:02:32.210804+00:00,2026-05-12T04:00:00+00:00,ADAUSDT,0.2767,0.2767,0.2770,266045129,-0.00012053
2026-05-12T04:02:32.284766+00:00,2026-05-12T04:00:00+00:00,DOGEUSDT,0.10998,0.10998,0.11006,1538612137,-0.00011601
2026-05-12T04:02:32.360798+00:00,2026-05-12T04:00:00+00:00,LINKUSDT,10.446,10.450,10.456,6857865.4,0.00000984
2026-05-12T04:02:32.444082+00:00,2026-05-12T04:00:00+00:00,AVAXUSDT,10.001,10.003,10.009,6621100.2,0.00009765
2026-05-12T04:02:32.530178+00:00,2026-05-12T04:00:00+00:00,BNBUSDT,661.80,661.80,662.31,152726.58,-0.00002411
2026-05-12T04:02:32.611340+00:00,2026-05-12T04:00:00+00:00,LTCUSDT,58.01,58.01,58.05,994400.6,-0.00007415
2026-05-12T04:02:32.692193+00:00,2026-05-12T04:00:00+00:00,BCHUSDT,445.00,445.00,445.36,113456.31,-0.00014091
2026-05-12T04:02:32.777499+00:00,2026-05-12T04:00:00+00:00,APTUSDT,1.1000,1.1000,1.1011,18494866.72,0.00004255
2026-05-12T04:02:32.858032+00:00,2026-05-12T04:00:00+00:00,ARBUSDT,0.13824,0.13825,0.13846,275838041.2,-0.00007998
2026-05-12T04:02:32.945747+00:00,2026-05-12T04:00:00+00:00,OPUSDT,0.15479,0.15479,0.15497,118094622.6,-0.00009031
2026-05-12T04:02:33.034972+00:00,2026-05-12T04:00:00+00:00,SUIUSDT,1.28410,1.28420,1.28467,69780380,0.0001
2026-05-12T04:02:33.129887+00:00,2026-05-12T04:00:00+00:00,POLUSDT,0.10136,0.10139,0.10151,158006682,-0.00025286
2026-05-12T04:02:33.209765+00:00,2026-05-12T04:00:00+00:00,NEARUSDT,1.5193,1.5196,1.5209,40882135.3,0.0001
2026-05-12T04:02:33.296451+00:00,2026-05-12T04:00:00+00:00,DOTUSDT,1.3450,1.3450,1.3463,15543558.4,-0.00017112
2026-05-12T04:02:33.376454+00:00,2026-05-12T04:00:00+00:00,TRXUSDT,0.34840,0.34840,0.34858,112347860,0.0001
2026-05-12T06:00:02.604990+00:00,2026-05-12T06:00:00+00:00,BTCUSDT,81163.80,81169.02,81211.52,50383.796,-0.00001889
2026-05-12T06:00:02.690233+00:00,2026-05-12T06:00:00+00:00,ETHUSDT,2308.40,2308.78,2310.10,764215.82,-0.00007395
2026-05-12T06:00:02.774780+00:00,2026-05-12T06:00:00+00:00,SOLUSDT,96.480,96.474,96.543,7606778.5,-0.00009604
2026-05-12T06:00:02.855810+00:00,2026-05-12T06:00:00+00:00,XRPUSDT,1.4609,1.4612,1.4617,182047755.9,0.0000465
2026-05-12T06:00:02.937825+00:00,2026-05-12T06:00:00+00:00,ADAUSDT,0.2773,0.2774,0.2775,269531970,0.0000093
2026-05-12T06:00:03.022258+00:00,2026-05-12T06:00:00+00:00,DOGEUSDT,0.11030,0.11030,0.11037,1531913769,-0.00012174
2026-05-12T06:00:03.105487+00:00,2026-05-12T06:00:00+00:00,LINKUSDT,10.477,10.479,10.487,6868764.4,-0.00004559
2026-05-12T06:00:03.189769+00:00,2026-05-12T06:00:00+00:00,AVAXUSDT,10.033,10.034,10.038,6618150.5,0.0001
2026-05-12T06:00:03.274464+00:00,2026-05-12T06:00:00+00:00,BNBUSDT,661.80,661.84,662.30,152944.66,-0.00008415
2026-05-12T06:00:03.357068+00:00,2026-05-12T06:00:00+00:00,LTCUSDT,58.24,58.24,58.28,994491.8,-0.00006017
2026-05-12T06:00:03.439981+00:00,2026-05-12T06:00:00+00:00,BCHUSDT,445.30,445.30,445.55,113787.67,-0.00004746
2026-05-12T06:00:03.523251+00:00,2026-05-12T06:00:00+00:00,APTUSDT,1.1203,1.1203,1.1212,18557609.7,0.0000625
2026-05-12T06:00:03.606382+00:00,2026-05-12T06:00:00+00:00,ARBUSDT,0.13954,0.13957,0.13971,279019440,-0.00007908
2026-05-12T06:00:03.687300+00:00,2026-05-12T06:00:00+00:00,OPUSDT,0.15604,0.15607,0.15621,118252593.4,0.00001425
2026-05-12T06:00:03.769837+00:00,2026-05-12T06:00:00+00:00,SUIUSDT,1.28650,1.28653,1.28723,69385800,0.0001
2026-05-12T06:00:03.860428+00:00,2026-05-12T06:00:00+00:00,POLUSDT,0.10202,0.10202,0.10212,158233268,0.00005
2026-05-12T06:00:04.185055+00:00,2026-05-12T06:00:00+00:00,NEARUSDT,1.5390,1.5385,1.5400,40665471,0.00001161
2026-05-12T06:00:04.281514+00:00,2026-05-12T06:00:00+00:00,DOTUSDT,1.3577,1.3580,1.3588,15584068.5,-0.00012002
2026-05-12T06:00:04.361389+00:00,2026-05-12T06:00:00+00:00,TRXUSDT,0.34868,0.34870,0.34884,112051820,0.00009988
2026-05-12T07:20:35.531671+00:00,2026-05-12T07:00:00+00:00,BTCUSDT,80999.90,80999.90,81042.11,50898.634,-0.00002188
2026-05-12T07:20:35.657840+00:00,2026-05-12T07:00:00+00:00,ETHUSDT,2301.91,2301.91,2302.91,782691.64,-0.00006335
2026-05-12T07:20:35.737280+00:00,2026-05-12T07:00:00+00:00,SOLUSDT,96.160,96.154,96.200,7699440.3,-0.00008747
2026-05-12T07:20:35.823530+00:00,2026-05-12T07:00:00+00:00,XRPUSDT,1.4619,1.4620,1.4627,180310690.3,0.0000398
2026-05-12T07:20:35.905951+00:00,2026-05-12T07:00:00+00:00,ADAUSDT,0.2764,0.2765,0.2766,268581995,0.00006575
2026-05-12T07:20:35.990033+00:00,2026-05-12T07:00:00+00:00,DOGEUSDT,0.11016,0.11019,0.11024,1525623749,-0.0000682
2026-05-12T07:20:36.074850+00:00,2026-05-12T07:00:00+00:00,LINKUSDT,10.440,10.443,10.448,6857528.8,-0.00003607
2026-05-12T07:20:36.171873+00:00,2026-05-12T07:00:00+00:00,AVAXUSDT,10.007,10.010,10.015,6555170.3,0.0001
2026-05-12T07:20:36.318321+00:00,2026-05-12T07:00:00+00:00,BNBUSDT,660.20,660.20,660.55,153222.59,-0.00010367
2026-05-12T07:20:36.399450+00:00,2026-05-12T07:00:00+00:00,LTCUSDT,58.28,58.28,58.33,991500.2,-0.00008218
2026-05-12T07:20:36.485201+00:00,2026-05-12T07:00:00+00:00,BCHUSDT,448.00,448.00,448.24,113256.27,-0.00001702
2026-05-12T07:20:36.568210+00:00,2026-05-12T07:00:00+00:00,APTUSDT,1.1099,1.1099,1.1103,18450869.96,0.0001
2026-05-12T07:20:36.653787+00:00,2026-05-12T07:00:00+00:00,ARBUSDT,0.13887,0.13887,0.13899,280466379.6,-0.00003067
2026-05-12T07:20:36.739569+00:00,2026-05-12T07:00:00+00:00,OPUSDT,0.15632,0.15636,0.15648,118625500,-0.00003538
2026-05-12T07:20:36.824214+00:00,2026-05-12T07:00:00+00:00,SUIUSDT,1.28350,1.28350,1.28422,70732200,0.0001
2026-05-12T07:20:36.907618+00:00,2026-05-12T07:00:00+00:00,POLUSDT,0.10197,0.10198,0.10210,158051022,0.00005
2026-05-12T07:20:36.990123+00:00,2026-05-12T07:00:00+00:00,NEARUSDT,1.5674,1.5675,1.5677,42038719,0.00006993
2026-05-12T07:20:37.070256+00:00,2026-05-12T07:00:00+00:00,DOTUSDT,1.3570,1.3571,1.3579,15532323.4,-0.00006879
2026-05-12T07:20:37.153311+00:00,2026-05-12T07:00:00+00:00,TRXUSDT,0.34919,0.34919,0.34939,112154590,0.0001
2026-05-12T08:00:00.800231+00:00,2026-05-12T08:00:00+00:00,BTCUSDT,80822.40,80822.40,80862.51,51340.989,0.0001
2026-05-12T08:00:00.883721+00:00,2026-05-12T08:00:00+00:00,ETHUSDT,2294.01,2294.15,2295.30,780971.67,-0.00005157
2026-05-12T08:00:00.968449+00:00,2026-05-12T08:00:00+00:00,SOLUSDT,95.990,96.007,96.049,7698978.2,-0.00005764
2026-05-12T08:00:01.051128+00:00,2026-05-12T08:00:00+00:00,XRPUSDT,1.4622,1.4623,1.4629,179651489.2,0.00004506
2026-05-12T08:00:01.139785+00:00,2026-05-12T08:00:00+00:00,ADAUSDT,0.2767,0.2767,0.2769,267081440,0.00007403
2026-05-12T08:00:01.227311+00:00,2026-05-12T08:00:00+00:00,DOGEUSDT,0.10986,0.10985,0.10990,1520573273,-0.00004229
2026-05-12T08:00:01.312881+00:00,2026-05-12T08:00:00+00:00,LINKUSDT,10.431,10.431,10.438,6855787.7,-0.00002928
2026-05-12T08:00:01.396511+00:00,2026-05-12T08:00:00+00:00,AVAXUSDT,10.007,10.012,10.016,6602001.8,0.0001
2026-05-12T08:00:01.479050+00:00,2026-05-12T08:00:00+00:00,BNBUSDT,658.10,658.10,658.61,152253.32,-0.00010221
2026-05-12T08:00:01.560647+00:00,2026-05-12T08:00:00+00:00,LTCUSDT,58.37,58.37,58.41,990200.8,-0.00008855
2026-05-12T08:00:01.651237+00:00,2026-05-12T08:00:00+00:00,BCHUSDT,448.20,448.30,448.59,113103.07,-0.00002151
2026-05-12T08:00:01.738479+00:00,2026-05-12T08:00:00+00:00,APTUSDT,1.1113,1.1113,1.1119,18427271.34,0.0001
2026-05-12T08:00:01.825571+00:00,2026-05-12T08:00:00+00:00,ARBUSDT,0.13873,0.13877,0.13888,280462763.6,-0.00000405
2026-05-12T08:00:01.910496+00:00,2026-05-12T08:00:00+00:00,OPUSDT,0.15624,0.15628,0.15645,120018006.4,-0.00002004
2026-05-12T08:00:01.999288+00:00,2026-05-12T08:00:00+00:00,SUIUSDT,1.27620,1.27640,1.27735,70026280,0.0001
2026-05-12T08:00:02.084412+00:00,2026-05-12T08:00:00+00:00,POLUSDT,0.10180,0.10180,0.10183,158157106,0.00005
2026-05-12T08:00:02.169613+00:00,2026-05-12T08:00:00+00:00,NEARUSDT,1.5793,1.5796,1.5815,42418043.3,0.000085
2026-05-12T08:00:02.252056+00:00,2026-05-12T08:00:00+00:00,DOTUSDT,1.3570,1.3571,1.3578,15515064.8,-0.00004012
2026-05-12T08:00:02.342372+00:00,2026-05-12T08:00:00+00:00,TRXUSDT,0.34885,0.34888,0.34906,112360750,0.0001
2026-05-12T09:00:44.614856+00:00,2026-05-12T09:00:00+00:00,BTCUSDT,80789.00,80789.00,80827.34,51681.108,0
2026-05-12T09:00:44.754238+00:00,2026-05-12T09:00:00+00:00,ETHUSDT,2286.58,2286.63,2287.64,791849.94,-0.00002719
2026-05-12T09:00:44.841640+00:00,2026-05-12T09:00:00+00:00,SOLUSDT,95.590,95.599,95.636,7716594.5,0.0001
2026-05-12T09:00:44.933215+00:00,2026-05-12T09:00:00+00:00,XRPUSDT,1.4641,1.4643,1.4651,180101854.9,0.0000708
2026-05-12T09:00:45.021315+00:00,2026-05-12T09:00:00+00:00,ADAUSDT,0.2760,0.2760,0.2762,267681821,0.0001
2026-05-12T09:00:45.108182+00:00,2026-05-12T09:00:00+00:00,DOGEUSDT,0.10970,0.10971,0.10976,1546990208,0.00009345
2026-05-12T09:00:45.195653+00:00,2026-05-12T09:00:00+00:00,LINKUSDT,10.367,10.369,10.376,6879704.8,0.0000209
2026-05-12T09:00:45.280187+00:00,2026-05-12T09:00:00+00:00,AVAXUSDT,9.954,9.959,9.963,6605408.8,0.0001
2026-05-12T09:00:45.366273+00:00,2026-05-12T09:00:00+00:00,BNBUSDT,659.00,659.00,659.53,152109.69,-0.00015908
2026-05-12T09:00:45.455785+00:00,2026-05-12T09:00:00+00:00,LTCUSDT,58.10,58.10,58.13,992918,-0.00011545
2026-05-12T09:00:45.543481+00:00,2026-05-12T09:00:00+00:00,BCHUSDT,444.90,444.90,445.12,112782.05,0.00004876
2026-05-12T09:00:45.631072+00:00,2026-05-12T09:00:00+00:00,APTUSDT,1.1038,1.1038,1.1042,18611835.57,0.00009405
2026-05-12T09:00:45.717308+00:00,2026-05-12T09:00:00+00:00,ARBUSDT,0.13833,0.13833,0.13838,280354992.9,0.0001
2026-05-12T09:00:45.805924+00:00,2026-05-12T09:00:00+00:00,OPUSDT,0.15566,0.15572,0.15587,120122807.7,-0.00016008
2026-05-12T09:00:45.893257+00:00,2026-05-12T09:00:00+00:00,SUIUSDT,1.27430,1.27436,1.27527,69175030,-0.00013038
2026-05-12T09:00:45.979696+00:00,2026-05-12T09:00:00+00:00,POLUSDT,0.10183,0.10185,0.10191,157956818,0.00005
2026-05-12T09:00:46.066341+00:00,2026-05-12T09:00:00+00:00,NEARUSDT,1.5681,1.5681,1.5687,42611841.2,0.0001
2026-05-12T09:00:46.154056+00:00,2026-05-12T09:00:00+00:00,DOTUSDT,1.3460,1.3460,1.3467,15519225.2,-0.00001673
2026-05-12T09:00:46.244564+00:00,2026-05-12T09:00:00+00:00,TRXUSDT,0.34955,0.34958,0.34972,112600204,0.0001
2026-05-12T10:52:18.680172+00:00,2026-05-12T10:00:00+00:00,BTCUSDT,80640.10,80650.58,80681.25,52015.117,0.00007571
2026-05-12T10:52:18.925516+00:00,2026-05-12T10:00:00+00:00,ETHUSDT,2284.92,2285.01,2286.04,800168.94,0.00000397
2026-05-12T10:52:19.120246+00:00,2026-05-12T10:00:00+00:00,SOLUSDT,95.010,95.019,95.055,7581371.8,0.0001
2026-05-12T10:52:19.405332+00:00,2026-05-12T10:00:00+00:00,XRPUSDT,1.4488,1.4488,1.4494,179765370.6,0.00000982
2026-05-12T10:52:19.656033+00:00,2026-05-12T10:00:00+00:00,ADAUSDT,0.2740,0.2740,0.2741,266998319,0.00002826
2026-05-12T10:52:19.897243+00:00,2026-05-12T10:00:00+00:00,DOGEUSDT,0.10899,0.10899,0.10904,1566697907,0.00009561
2026-05-12T10:52:20.115028+00:00,2026-05-12T10:00:00+00:00,LINKUSDT,10.264,10.264,10.271,6830275.4,-0.0001033
2026-05-12T10:52:20.303455+00:00,2026-05-12T10:00:00+00:00,AVAXUSDT,9.850,9.851,9.857,6517315.8,0.00001163
2026-05-12T10:52:20.493356+00:00,2026-05-12T10:00:00+00:00,BNBUSDT,660.50,660.60,661.08,152962.54,-0.00012277
2026-05-12T10:52:20.738016+00:00,2026-05-12T10:00:00+00:00,LTCUSDT,57.85,57.86,57.90,995745.4,-0.00007392
2026-05-12T10:52:20.955424+00:00,2026-05-12T10:00:00+00:00,BCHUSDT,440.30,440.30,440.48,112401.85,0.00008262
2026-05-12T10:52:21.124022+00:00,2026-05-12T10:00:00+00:00,APTUSDT,1.0935,1.0935,1.0941,18647958.63,0.00009369
2026-05-12T10:52:21.382041+00:00,2026-05-12T10:00:00+00:00,ARBUSDT,0.13720,0.13717,0.13724,279538939.2,0.00001261
2026-05-12T10:52:21.692349+00:00,2026-05-12T10:00:00+00:00,OPUSDT,0.15422,0.15422,0.15436,120518835.4,0.00009617
